tile_id,date_mode,date_mode_month,year
6070_645,20140309,"2014, 03",2014
6070_646,20140309,"2014, 03",2014
6070_647,20140309,"2014, 03",2014
6070_648,20140309,"2014, 03",2014
6070_649,20140309,"2014, 03",2014
6070_650,20140309,"2014, 03",2014
6070_651,20140309,"2014, 03",2014
6070_652,20140309,"2014, 03",2014
6070_653,20140309,"2014, 03",2014
6070_654,20140309,"2014, 03",2014
6070_655,20140309,"2014, 03",2014
6070_656,20140309,"2014, 03",2014
6070_657,20140309,"2014, 03",2014
6070_658,20140309,"2014, 03",2014
6070_659,20140309,"2014, 03",2014
6070_660,20140309,"2014, 03",2014
6070_661,20140309,"2014, 03",2014
6070_662,20140309,"2014, 03",2014
6070_663,20140312,"2014, 03",2014
6070_664,20140312,"2014, 03",2014
6070_665,20140312,"2014, 03",2014
6070_666,20140312,"2014, 03",2014
6070_667,20140312,"2014, 03",2014
6070_668,20140312,"2014, 03",2014
6070_669,20140312,"2014, 03",2014
6070_670,20140312,"2014, 03",2014
6070_671,20140312,"2014, 03",2014
6070_672,20140312,"2014, 03",2014
6070_673,20140312,"2014, 03",2014
6070_674,20140312,"2014, 03",2014
6070_675,20140312,"2014, 03",2014
6070_676,20140312,"2014, 03",2014
6070_677,20140312,"2014, 03",2014
6070_678,20140308,"2014, 03",2014
6070_679,20140308,"2014, 03",2014
6070_680,20140308,"2014, 03",2014
6070_681,20140308,"2014, 03",2014
6070_682,20140308,"2014, 03",2014
6070_683,20140308,"2014, 03",2014
6070_684,20140308,"2014, 03",2014
6070_685,20140308,"2014, 03",2014
6070_686,20140308,"2014, 03",2014
6070_687,20140309,"2014, 03",2014
6070_688,20140309,"2014, 03",2014
6070_689,20140309,"2014, 03",2014
6070_690,20140309,"2014, 03",2014
6070_691,20140312,"2014, 03",2014
6070_692,20140312,"2014, 03",2014
6070_693,20140312,"2014, 03",2014
6070_694,20140312,"2014, 03",2014
6070_695,20140312,"2014, 03",2014
6071_517,NA,No date,NA
6071_518,NA,No date,NA
6071_519,NA,No date,NA
6071_520,NA,No date,NA
6071_521,NA,No date,NA
6071_522,NA,No date,NA
6071_606,20140413,"2014, 04",2014
6071_607,20140413,"2014, 04",2014
6071_608,20140413,"2014, 04",2014
6071_609,20140415,"2014, 04",2014
6071_610,20140415,"2014, 04",2014
6071_611,20140415,"2014, 04",2014
6071_612,20140413,"2014, 04",2014
6071_627,20140419,"2014, 04",2014
6071_628,20140419,"2014, 04",2014
6071_629,20140419,"2014, 04",2014
6071_630,20140419,"2014, 04",2014
6071_631,20140419,"2014, 04",2014
6071_632,20140419,"2014, 04",2014
6071_633,20140419,"2014, 04",2014
6071_634,20140419,"2014, 04",2014
6071_635,20140419,"2014, 04",2014
6071_636,20140419,"2014, 04",2014
6071_637,20140419,"2014, 04",2014
6071_638,20140419,"2014, 04",2014
6071_639,20140419,"2014, 04",2014
6071_640,20140309,"2014, 03",2014
6071_641,20140309,"2014, 03",2014
6071_642,20140309,"2014, 03",2014
6071_643,20140309,"2014, 03",2014
6071_644,20140309,"2014, 03",2014
6071_645,20140309,"2014, 03",2014
6071_646,20140309,"2014, 03",2014
6071_647,20140309,"2014, 03",2014
6071_648,20140309,"2014, 03",2014
6071_649,20140309,"2014, 03",2014
6071_650,20140309,"2014, 03",2014
6071_651,20140309,"2014, 03",2014
6071_652,20140309,"2014, 03",2014
6071_653,20140309,"2014, 03",2014
6071_654,20140309,"2014, 03",2014
6071_655,20140309,"2014, 03",2014
6071_656,20140309,"2014, 03",2014
6071_657,20140309,"2014, 03",2014
6071_658,20140309,"2014, 03",2014
6071_659,20140309,"2014, 03",2014
6071_660,20140309,"2014, 03",2014
6071_661,20140309,"2014, 03",2014
6071_662,20140312,"2014, 03",2014
6071_663,20140312,"2014, 03",2014
6071_664,20140312,"2014, 03",2014
6071_665,20140312,"2014, 03",2014
6071_666,20140312,"2014, 03",2014
6071_667,20140312,"2014, 03",2014
6071_668,20140312,"2014, 03",2014
6071_669,20140312,"2014, 03",2014
6071_670,20140312,"2014, 03",2014
6071_671,20140312,"2014, 03",2014
6071_672,20140312,"2014, 03",2014
6071_673,20140312,"2014, 03",2014
6071_674,20140312,"2014, 03",2014
6071_675,20140312,"2014, 03",2014
6071_676,20140312,"2014, 03",2014
6071_677,20140308,"2014, 03",2014
6071_678,20140308,"2014, 03",2014
6071_679,20140308,"2014, 03",2014
6071_680,20140308,"2014, 03",2014
6071_681,20140308,"2014, 03",2014
6071_682,20140308,"2014, 03",2014
6071_683,20140308,"2014, 03",2014
6071_684,20140308,"2014, 03",2014
6071_685,20140308,"2014, 03",2014
6071_686,20140309,"2014, 03",2014
6071_687,20140309,"2014, 03",2014
6071_688,20140309,"2014, 03",2014
6071_689,20140309,"2014, 03",2014
6071_690,20140312,"2014, 03",2014
6071_691,20140312,"2014, 03",2014
6071_692,20140312,"2014, 03",2014
6071_693,20140312,"2014, 03",2014
6071_694,20140312,"2014, 03",2014
6071_695,20140312,"2014, 03",2014
6072_515,20141030,"2014, 10",2014
6072_516,20141030,"2014, 10",2014
6072_517,20141030,"2014, 10",2014
6072_518,20141030,"2014, 10",2014
6072_519,20141030,"2014, 10",2014
6072_520,20141030,"2014, 10",2014
6072_521,20141030,"2014, 10",2014
6072_522,20141030,"2014, 10",2014
6072_523,20141030,"2014, 10",2014
6072_606,20140413,"2014, 04",2014
6072_607,20140413,"2014, 04",2014
6072_608,20140413,"2014, 04",2014
6072_609,20140415,"2014, 04",2014
6072_610,20140415,"2014, 04",2014
6072_611,20140415,"2014, 04",2014
6072_612,20140413,"2014, 04",2014
6072_613,20140413,"2014, 04",2014
6072_627,20140419,"2014, 04",2014
6072_628,20140419,"2014, 04",2014
6072_629,20140419,"2014, 04",2014
6072_630,20140419,"2014, 04",2014
6072_631,20140419,"2014, 04",2014
6072_632,20140419,"2014, 04",2014
6072_633,20140419,"2014, 04",2014
6072_634,20140419,"2014, 04",2014
6072_635,20140419,"2014, 04",2014
6072_636,20140419,"2014, 04",2014
6072_637,20140419,"2014, 04",2014
6072_638,20140309,"2014, 03",2014
6072_639,20140309,"2014, 03",2014
6072_640,20140309,"2014, 03",2014
6072_641,20140309,"2014, 03",2014
6072_642,20140309,"2014, 03",2014
6072_643,20140309,"2014, 03",2014
6072_644,20140309,"2014, 03",2014
6072_645,20140309,"2014, 03",2014
6072_646,20140309,"2014, 03",2014
6072_647,20140309,"2014, 03",2014
6072_648,20140309,"2014, 03",2014
6072_649,20140309,"2014, 03",2014
6072_650,20140309,"2014, 03",2014
6072_651,20140309,"2014, 03",2014
6072_652,20140309,"2014, 03",2014
6072_653,20140309,"2014, 03",2014
6072_654,20140309,"2014, 03",2014
6072_655,20140309,"2014, 03",2014
6072_656,20140309,"2014, 03",2014
6072_657,20140309,"2014, 03",2014
6072_658,20140309,"2014, 03",2014
6072_659,20140309,"2014, 03",2014
6072_660,20140309,"2014, 03",2014
6072_661,20140309,"2014, 03",2014
6072_662,20140312,"2014, 03",2014
6072_663,20140312,"2014, 03",2014
6072_664,20140312,"2014, 03",2014
6072_665,20140312,"2014, 03",2014
6072_666,20140312,"2014, 03",2014
6072_667,20140312,"2014, 03",2014
6072_668,20140312,"2014, 03",2014
6072_669,20140312,"2014, 03",2014
6072_670,20140312,"2014, 03",2014
6072_671,20140312,"2014, 03",2014
6072_672,20140312,"2014, 03",2014
6072_673,20140312,"2014, 03",2014
6072_674,20140312,"2014, 03",2014
6072_675,20140312,"2014, 03",2014
6072_676,20140312,"2014, 03",2014
6072_677,20140308,"2014, 03",2014
6072_678,20140308,"2014, 03",2014
6072_679,20140308,"2014, 03",2014
6072_680,20140308,"2014, 03",2014
6072_681,20140308,"2014, 03",2014
6072_682,20140308,"2014, 03",2014
6072_683,20140308,"2014, 03",2014
6072_684,20140308,"2014, 03",2014
6072_685,20140308,"2014, 03",2014
6072_686,20140309,"2014, 03",2014
6072_687,20140309,"2014, 03",2014
6072_688,20140309,"2014, 03",2014
6072_689,20140309,"2014, 03",2014
6072_690,20140312,"2014, 03",2014
6072_691,20140312,"2014, 03",2014
6072_692,20140312,"2014, 03",2014
6072_693,20140312,"2014, 03",2014
6072_694,20140312,"2014, 03",2014
6072_695,20140312,"2014, 03",2014
6072_696,20140312,"2014, 03",2014
6073_514,20141102,"2014, 11",2014
6073_515,20141102,"2014, 11",2014
6073_516,20141102,"2014, 11",2014
6073_517,20141102,"2014, 11",2014
6073_518,20141102,"2014, 11",2014
6073_519,20141102,"2014, 11",2014
6073_520,20141102,"2014, 11",2014
6073_521,20141102,"2014, 11",2014
6073_522,20141102,"2014, 11",2014
6073_523,20141102,"2014, 11",2014
6073_524,NA,No date,NA
6073_606,20140413,"2014, 04",2014
6073_607,20140413,"2014, 04",2014
6073_608,20140413,"2014, 04",2014
6073_609,20140413,"2014, 04",2014
6073_610,20140415,"2014, 04",2014
6073_611,20140415,"2014, 04",2014
6073_612,20140413,"2014, 04",2014
6073_613,20140413,"2014, 04",2014
6073_626,20140419,"2014, 04",2014
6073_627,20140419,"2014, 04",2014
6073_628,20140419,"2014, 04",2014
6073_629,20140419,"2014, 04",2014
6073_630,20140419,"2014, 04",2014
6073_631,20140419,"2014, 04",2014
6073_632,20140419,"2014, 04",2014
6073_633,20140419,"2014, 04",2014
6073_634,20140419,"2014, 04",2014
6073_635,20140419,"2014, 04",2014
6073_636,20140419,"2014, 04",2014
6073_637,20140309,"2014, 03",2014
6073_638,20140309,"2014, 03",2014
6073_639,20140309,"2014, 03",2014
6073_640,20140309,"2014, 03",2014
6073_641,20140309,"2014, 03",2014
6073_642,20140309,"2014, 03",2014
6073_643,20140309,"2014, 03",2014
6073_644,20140309,"2014, 03",2014
6073_645,20140309,"2014, 03",2014
6073_646,20140309,"2014, 03",2014
6073_647,20140309,"2014, 03",2014
6073_648,20140309,"2014, 03",2014
6073_649,20140309,"2014, 03",2014
6073_650,20140309,"2014, 03",2014
6073_651,20140309,"2014, 03",2014
6073_652,20140309,"2014, 03",2014
6073_653,20140309,"2014, 03",2014
6073_654,20140309,"2014, 03",2014
6073_655,20140309,"2014, 03",2014
6073_656,20140309,"2014, 03",2014
6073_657,20140309,"2014, 03",2014
6073_658,20140309,"2014, 03",2014
6073_659,20140309,"2014, 03",2014
6073_660,20140309,"2014, 03",2014
6073_661,20140312,"2014, 03",2014
6073_662,20140312,"2014, 03",2014
6073_663,20140312,"2014, 03",2014
6073_664,20140312,"2014, 03",2014
6073_665,20140312,"2014, 03",2014
6073_666,20140312,"2014, 03",2014
6073_667,20140312,"2014, 03",2014
6073_668,20140312,"2014, 03",2014
6073_669,20140312,"2014, 03",2014
6073_670,20140312,"2014, 03",2014
6073_671,20140312,"2014, 03",2014
6073_672,20140312,"2014, 03",2014
6073_673,20140312,"2014, 03",2014
6073_674,20140312,"2014, 03",2014
6073_675,20140312,"2014, 03",2014
6073_676,20140312,"2014, 03",2014
6073_677,20140308,"2014, 03",2014
6073_678,20140308,"2014, 03",2014
6073_679,20140308,"2014, 03",2014
6073_680,20140308,"2014, 03",2014
6073_681,20140308,"2014, 03",2014
6073_682,20140308,"2014, 03",2014
6073_683,20140308,"2014, 03",2014
6073_684,20140308,"2014, 03",2014
6073_685,20140308,"2014, 03",2014
6073_686,20140309,"2014, 03",2014
6073_687,20140309,"2014, 03",2014
6073_688,20140309,"2014, 03",2014
6073_689,20140309,"2014, 03",2014
6073_690,20140312,"2014, 03",2014
6073_691,20140312,"2014, 03",2014
6073_692,20140312,"2014, 03",2014
6073_693,20140312,"2014, 03",2014
6073_694,20140312,"2014, 03",2014
6073_695,20140312,"2014, 03",2014
6073_696,20140312,"2014, 03",2014
6073_697,NA,No date,NA
6074_513,20141102,"2014, 11",2014
6074_514,20141102,"2014, 11",2014
6074_515,20141102,"2014, 11",2014
6074_516,20141102,"2014, 11",2014
6074_517,20141102,"2014, 11",2014
6074_518,20141102,"2014, 11",2014
6074_519,20141102,"2014, 11",2014
6074_520,20141102,"2014, 11",2014
6074_521,20141102,"2014, 11",2014
6074_522,20141102,"2014, 11",2014
6074_523,20141102,"2014, 11",2014
6074_524,20141102,"2014, 11",2014
6074_525,20141102,"2014, 11",2014
6074_526,NA,No date,NA
6074_527,NA,No date,NA
6074_528,NA,No date,NA
6074_529,NA,No date,NA
6074_605,20140314,"2014, 03",2014
6074_606,20140314,"2014, 03",2014
6074_607,20140413,"2014, 04",2014
6074_608,20140413,"2014, 04",2014
6074_609,20140413,"2014, 04",2014
6074_610,20140415,"2014, 04",2014
6074_611,20140415,"2014, 04",2014
6074_612,20140413,"2014, 04",2014
6074_613,20140413,"2014, 04",2014
6074_626,20140419,"2014, 04",2014
6074_627,20140419,"2014, 04",2014
6074_628,20140419,"2014, 04",2014
6074_629,20140419,"2014, 04",2014
6074_630,20140419,"2014, 04",2014
6074_631,20140419,"2014, 04",2014
6074_632,20140419,"2014, 04",2014
6074_633,20140419,"2014, 04",2014
6074_634,20140419,"2014, 04",2014
6074_635,20140309,"2014, 03",2014
6074_636,20140309,"2014, 03",2014
6074_637,20140309,"2014, 03",2014
6074_638,20140309,"2014, 03",2014
6074_639,20140309,"2014, 03",2014
6074_640,20140309,"2014, 03",2014
6074_641,20140309,"2014, 03",2014
6074_642,20140309,"2014, 03",2014
6074_643,20140309,"2014, 03",2014
6074_644,20140309,"2014, 03",2014
6074_645,20140309,"2014, 03",2014
6074_646,20140309,"2014, 03",2014
6074_647,20140309,"2014, 03",2014
6074_648,20140309,"2014, 03",2014
6074_649,20140309,"2014, 03",2014
6074_650,20140309,"2014, 03",2014
6074_651,20140309,"2014, 03",2014
6074_652,20140309,"2014, 03",2014
6074_653,20140309,"2014, 03",2014
6074_654,20140309,"2014, 03",2014
6074_655,20140309,"2014, 03",2014
6074_656,20140309,"2014, 03",2014
6074_657,20140309,"2014, 03",2014
6074_658,20140309,"2014, 03",2014
6074_659,20140309,"2014, 03",2014
6074_660,20140309,"2014, 03",2014
6074_661,20140312,"2014, 03",2014
6074_662,20140312,"2014, 03",2014
6074_663,20140312,"2014, 03",2014
6074_664,20140312,"2014, 03",2014
6074_665,20140312,"2014, 03",2014
6074_666,20140312,"2014, 03",2014
6074_667,20140312,"2014, 03",2014
6074_668,20140312,"2014, 03",2014
6074_669,20140312,"2014, 03",2014
6074_670,20140312,"2014, 03",2014
6074_671,20140312,"2014, 03",2014
6074_672,20140312,"2014, 03",2014
6074_673,20140312,"2014, 03",2014
6074_674,20140312,"2014, 03",2014
6074_675,20140312,"2014, 03",2014
6074_676,20140308,"2014, 03",2014
6074_677,20140308,"2014, 03",2014
6074_678,20140308,"2014, 03",2014
6074_679,20140308,"2014, 03",2014
6074_680,20140308,"2014, 03",2014
6074_681,20140308,"2014, 03",2014
6074_682,20140308,"2014, 03",2014
6074_683,20140308,"2014, 03",2014
6074_684,20140308,"2014, 03",2014
6074_685,20140309,"2014, 03",2014
6074_686,20140309,"2014, 03",2014
6074_687,20140309,"2014, 03",2014
6074_688,20140309,"2014, 03",2014
6074_689,20140309,"2014, 03",2014
6074_690,20140312,"2014, 03",2014
6074_691,20140312,"2014, 03",2014
6074_692,20140312,"2014, 03",2014
6074_693,20140312,"2014, 03",2014
6074_694,20140312,"2014, 03",2014
6074_695,20140312,"2014, 03",2014
6074_696,20140312,"2014, 03",2014
6074_697,20140312,"2014, 03",2014
6075_513,20141102,"2014, 11",2014
6075_514,20141102,"2014, 11",2014
6075_515,20141102,"2014, 11",2014
6075_516,20141102,"2014, 11",2014
6075_517,20141102,"2014, 11",2014
6075_518,20141102,"2014, 11",2014
6075_519,20141102,"2014, 11",2014
6075_520,20141102,"2014, 11",2014
6075_521,20141102,"2014, 11",2014
6075_522,20141102,"2014, 11",2014
6075_523,20141102,"2014, 11",2014
6075_524,20141102,"2014, 11",2014
6075_525,20141102,"2014, 11",2014
6075_526,20141102,"2014, 11",2014
6075_527,20141102,"2014, 11",2014
6075_528,20141102,"2014, 11",2014
6075_529,NA,No date,NA
6075_530,NA,No date,NA
6075_590,20140412,"2014, 04",2014
6075_591,20140412,"2014, 04",2014
6075_592,20140412,"2014, 04",2014
6075_604,20140314,"2014, 03",2014
6075_605,20140314,"2014, 03",2014
6075_606,20140314,"2014, 03",2014
6075_607,20140413,"2014, 04",2014
6075_608,20140413,"2014, 04",2014
6075_609,20140413,"2014, 04",2014
6075_610,20140415,"2014, 04",2014
6075_611,20140415,"2014, 04",2014
6075_612,20140415,"2014, 04",2014
6075_613,20140413,"2014, 04",2014
6075_625,20140419,"2014, 04",2014
6075_626,20140419,"2014, 04",2014
6075_628,20140419,"2014, 04",2014
6075_629,20140419,"2014, 04",2014
6075_630,20140419,"2014, 04",2014
6075_631,20140419,"2014, 04",2014
6075_632,20140309,"2014, 03",2014
6075_633,20140309,"2014, 03",2014
6075_634,20140309,"2014, 03",2014
6075_635,20140309,"2014, 03",2014
6075_636,20140309,"2014, 03",2014
6075_637,20140309,"2014, 03",2014
6075_638,20140309,"2014, 03",2014
6075_639,20140309,"2014, 03",2014
6075_640,20140309,"2014, 03",2014
6075_641,20140309,"2014, 03",2014
6075_642,20140309,"2014, 03",2014
6075_643,20140309,"2014, 03",2014
6075_644,20140309,"2014, 03",2014
6075_645,20140309,"2014, 03",2014
6075_646,20140309,"2014, 03",2014
6075_647,20140309,"2014, 03",2014
6075_648,20140309,"2014, 03",2014
6075_649,20140309,"2014, 03",2014
6075_650,20140309,"2014, 03",2014
6075_651,20140309,"2014, 03",2014
6075_652,20140309,"2014, 03",2014
6075_653,20140309,"2014, 03",2014
6075_654,20140309,"2014, 03",2014
6075_655,20140309,"2014, 03",2014
6075_656,20140309,"2014, 03",2014
6075_657,20140309,"2014, 03",2014
6075_658,20140309,"2014, 03",2014
6075_659,20140309,"2014, 03",2014
6075_660,20140309,"2014, 03",2014
6075_661,20140312,"2014, 03",2014
6075_662,20140312,"2014, 03",2014
6075_663,20140312,"2014, 03",2014
6075_664,20140312,"2014, 03",2014
6075_665,20140312,"2014, 03",2014
6075_666,20140312,"2014, 03",2014
6075_667,20140312,"2014, 03",2014
6075_668,20140312,"2014, 03",2014
6075_669,20140312,"2014, 03",2014
6075_670,20140312,"2014, 03",2014
6075_671,20140312,"2014, 03",2014
6075_672,20140312,"2014, 03",2014
6075_673,20140312,"2014, 03",2014
6075_674,20140312,"2014, 03",2014
6075_675,20140308,"2014, 03",2014
6075_676,20140308,"2014, 03",2014
6075_677,20140308,"2014, 03",2014
6075_678,20140308,"2014, 03",2014
6075_679,20140308,"2014, 03",2014
6075_680,20140308,"2014, 03",2014
6075_681,20140308,"2014, 03",2014
6075_682,20140308,"2014, 03",2014
6075_683,20140308,"2014, 03",2014
6075_684,20140308,"2014, 03",2014
6075_685,20140309,"2014, 03",2014
6075_686,20140309,"2014, 03",2014
6075_687,20140309,"2014, 03",2014
6075_688,20140309,"2014, 03",2014
6075_689,20140312,"2014, 03",2014
6075_690,20140312,"2014, 03",2014
6075_691,20140312,"2014, 03",2014
6075_692,20140312,"2014, 03",2014
6075_693,20140312,"2014, 03",2014
6075_694,20140312,"2014, 03",2014
6075_695,20140312,"2014, 03",2014
6075_696,20140312,"2014, 03",2014
6075_697,20140312,"2014, 03",2014
6075_698,20140312,"2014, 03",2014
6076_513,20141102,"2014, 11",2014
6076_514,20141102,"2014, 11",2014
6076_515,20141102,"2014, 11",2014
6076_516,20141102,"2014, 11",2014
6076_517,20141102,"2014, 11",2014
6076_518,20141102,"2014, 11",2014
6076_519,20141102,"2014, 11",2014
6076_520,20141102,"2014, 11",2014
6076_521,20141102,"2014, 11",2014
6076_522,20141102,"2014, 11",2014
6076_523,20141102,"2014, 11",2014
6076_524,20141102,"2014, 11",2014
6076_525,20141102,"2014, 11",2014
6076_526,20141102,"2014, 11",2014
6076_527,20141102,"2014, 11",2014
6076_528,20141102,"2014, 11",2014
6076_529,20141102,"2014, 11",2014
6076_530,20141102,"2014, 11",2014
6076_531,NA,No date,NA
6076_532,NA,No date,NA
6076_545,20150510,"2015, 05",2015
6076_546,20150510,"2015, 05",2015
6076_547,20150510,"2015, 05",2015
6076_548,20150510,"2015, 05",2015
6076_549,20150510,"2015, 05",2015
6076_589,20140412,"2014, 04",2014
6076_590,20140412,"2014, 04",2014
6076_591,20140412,"2014, 04",2014
6076_592,20140412,"2014, 04",2014
6076_603,20140313,"2014, 03",2014
6076_604,20140314,"2014, 03",2014
6076_605,20140314,"2014, 03",2014
6076_606,20140314,"2014, 03",2014
6076_607,20140413,"2014, 04",2014
6076_608,20140413,"2014, 04",2014
6076_609,20140413,"2014, 04",2014
6076_610,20140413,"2014, 04",2014
6076_611,20140415,"2014, 04",2014
6076_612,20140415,"2014, 04",2014
6076_613,20140413,"2014, 04",2014
6076_614,20140413,"2014, 04",2014
6076_625,20140419,"2014, 04",2014
6076_627,20140419,"2014, 04",2014
6076_628,20140419,"2014, 04",2014
6076_629,20140419,"2014, 04",2014
6076_630,20140419,"2014, 04",2014
6076_631,20140309,"2014, 03",2014
6076_632,20140309,"2014, 03",2014
6076_633,20140309,"2014, 03",2014
6076_634,20140309,"2014, 03",2014
6076_635,20140309,"2014, 03",2014
6076_636,20140309,"2014, 03",2014
6076_637,20140309,"2014, 03",2014
6076_638,20140309,"2014, 03",2014
6076_639,20140309,"2014, 03",2014
6076_640,20140309,"2014, 03",2014
6076_641,20140309,"2014, 03",2014
6076_642,20140309,"2014, 03",2014
6076_643,20140309,"2014, 03",2014
6076_644,20140309,"2014, 03",2014
6076_645,20140309,"2014, 03",2014
6076_646,20140309,"2014, 03",2014
6076_647,20140309,"2014, 03",2014
6076_648,20140309,"2014, 03",2014
6076_649,20140309,"2014, 03",2014
6076_650,20140309,"2014, 03",2014
6076_651,20140309,"2014, 03",2014
6076_652,20140309,"2014, 03",2014
6076_653,20140309,"2014, 03",2014
6076_654,20140309,"2014, 03",2014
6076_655,20140309,"2014, 03",2014
6076_656,20140309,"2014, 03",2014
6076_657,20140309,"2014, 03",2014
6076_658,20140309,"2014, 03",2014
6076_659,20140309,"2014, 03",2014
6076_660,20140312,"2014, 03",2014
6076_661,20140312,"2014, 03",2014
6076_662,20140312,"2014, 03",2014
6076_663,20140312,"2014, 03",2014
6076_664,20140312,"2014, 03",2014
6076_665,20140312,"2014, 03",2014
